NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
freebsd-14-0-current-amd64-v20220113;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-01-13T04:59:22.408-08:00;;READY
freebsd-14-0-current-amd64-v20220120;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-01-20T04:48:17.827-08:00;;READY
freebsd-14-0-current-amd64-v20220127;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-01-27T07:41:14.036-08:00;;READY
freebsd-14-0-current-amd64-v20220203;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-02-03T02:21:50.331-08:00;;READY
freebsd-14-0-current-amd64-v20220210;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-02-10T05:42:36.690-08:00;;READY
freebsd-14-0-current-amd64-v20220217;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-02-17T05:34:34.580-08:00;;READY
freebsd-14-0-current-amd64-v20220224;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-02-24T05:45:06.642-08:00;;READY
freebsd-14-0-current-amd64-v20220303;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-03-03T05:35:30.419-08:00;;READY
freebsd-14-0-current-amd64-v20220310;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-03-10T05:52:49.665-08:00;;READY
freebsd-14-0-current-amd64-v20220317;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-03-17T06:32:02.019-07:00;;READY
freebsd-14-0-current-amd64-v20220324;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-03-24T09:33:14.574-07:00;;READY
freebsd-14-0-current-amd64-v20220331;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-03-31T06:27:32.314-07:00;;READY
freebsd-14-0-current-amd64-v20220407;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-04-07T06:39:45.456-07:00;;READY
freebsd-14-0-current-amd64-v20220414;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-04-14T04:05:37.969-07:00;;READY
freebsd-14-0-current-amd64-v20220421;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-04-21T06:40:47.774-07:00;;READY
freebsd-14-0-current-amd64-v20220505;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-05-05T11:32:08.315-07:00;;READY
freebsd-14-0-current-amd64-v20220512;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-05-12T06:49:39.830-07:00;;READY
freebsd-14-0-current-amd64-v20220519;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-05-19T11:15:46.096-07:00;;READY
freebsd-14-0-current-amd64-v20220527;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-05-27T07:41:31.461-07:00;;READY
freebsd-14-0-current-amd64-v20220603;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-06-03T07:49:37.418-07:00;;READY
freebsd-14-0-current-amd64-v20220610;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-06-10T08:02:11.076-07:00;;READY
freebsd-14-0-current-amd64-v20220617;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-06-17T07:53:50.693-07:00;;READY
freebsd-14-0-current-amd64-v20220701;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-07-01T07:58:22.710-07:00;;READY
freebsd-14-0-current-amd64-v20220708;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-07-08T08:33:15.282-07:00;;READY
freebsd-14-0-current-amd64-v20220715;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-07-15T08:36:32.077-07:00;;READY
freebsd-14-0-current-amd64-v20220722;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-07-22T07:56:18.731-07:00;;READY
freebsd-14-0-current-amd64-v20220729;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-07-29T08:11:24.159-07:00;;READY
freebsd-14-0-current-amd64-v20220805;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-08-05T11:10:02.406-07:00;;READY
freebsd-14-0-current-amd64-v20220812;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-08-12T08:05:29.036-07:00;;READY
freebsd-14-0-current-amd64-v20220819;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-08-19T08:31:27.797-07:00;;READY
freebsd-14-0-current-amd64-v20220826;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-08-26T08:59:40.043-07:00;;READY
freebsd-14-0-current-amd64-v20220902;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-09-02T08:26:20.344-07:00;;READY
freebsd-14-0-current-amd64-v20220909;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-09-09T10:14:47.085-07:00;;READY
freebsd-14-0-current-amd64-v20220916;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-09-16T08:29:13.365-07:00;;READY
freebsd-14-0-current-amd64-v20220923;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-09-23T08:08:27.404-07:00;;READY
freebsd-14-0-current-amd64-v20220930;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-09-30T15:36:48.463-07:00;;READY
freebsd-14-0-current-amd64-v20221007;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-10-07T07:19:24.681-07:00;;READY
freebsd-14-0-current-amd64-v20221014;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-10-14T08:34:05.386-07:00;;READY
freebsd-14-0-current-amd64-v20221020;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-10-20T07:24:41.084-07:00;;READY
freebsd-14-0-current-amd64-v20221027;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-10-27T07:40:50.490-07:00;;READY
freebsd-14-0-current-amd64-v20221103;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-11-03T07:04:23.888-07:00;;READY
freebsd-14-0-current-amd64-v20221110;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-11-10T08:25:10.744-08:00;;READY
freebsd-14-0-current-amd64-v20221117;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-11-17T07:19:51.546-08:00;;READY
freebsd-14-0-current-amd64-v20221123;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-11-23T06:21:30.822-08:00;;READY
freebsd-14-0-current-amd64-v20221201;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-12-01T07:37:09.285-08:00;;READY
freebsd-14-0-current-amd64-v20221209;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-12-09T11:13:52.981-08:00;;READY
freebsd-14-0-current-amd64-v20221224;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2022-12-24T06:00:35.005-08:00;;READY
freebsd-14-0-current-amd64-v20230101;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2023-01-01T11:52:33.836-08:00;;READY
freebsd-14-0-current-amd64-v20230108;;22;freebsd-org-cloud-dev;freebsd-14-0-snap;;2023-01-07T19:17:44.678-08:00;;READY
